locus_tag	ftype	length_bp	gene	EC_number	COG	product
FKNNEFFE_04139	CDS	459				hypothetical protein
FKNNEFFE_04140	CDS	324				hypothetical protein
FKNNEFFE_04141	CDS	2103	mchF			microcin H47 export transporter peptidase/ATP-binding subunit MchF
FKNNEFFE_04142	CDS	1275	cvaA			Colicin V secretion protein CvaA
FKNNEFFE_04143	CDS	453				hypothetical protein
FKNNEFFE_04144	CDS	1551				hypothetical protein
FKNNEFFE_04145	CDS	90				hypothetical protein
FKNNEFFE_04146	CDS	210	mchI			Microcin H47 immunity protein MchI
FKNNEFFE_04147	CDS	162				hypothetical protein
FKNNEFFE_04148	CDS	246				hypothetical protein
FKNNEFFE_04149	CDS	435				hypothetical protein
FKNNEFFE_04150	CDS	96				hypothetical protein
FKNNEFFE_04151	CDS	981			COG3039	IS5 family transposase ISKpn26
FKNNEFFE_04152	CDS	1275	iroD	3.1.1.109	COG2382	Iron(III) salmochelin esterase
FKNNEFFE_04153	CDS	1125	iroB	2.4.1.369	COG1819	Enterobactin C-glucosyltransferase
FKNNEFFE_04154	CDS	198				hypothetical protein
FKNNEFFE_04155	CDS	273				hypothetical protein
FKNNEFFE_04156	CDS	180				hypothetical protein
FKNNEFFE_04157	CDS	195				hypothetical protein
FKNNEFFE_04158	CDS	129				hypothetical protein
FKNNEFFE_04159	CDS	219				hypothetical protein
FKNNEFFE_04160	CDS	2091	iha			bifunctional siderophore receptor/adhesin Iha
FKNNEFFE_04161	CDS	405				hypothetical protein
FKNNEFFE_04162	CDS	348				hypothetical protein
FKNNEFFE_04163	CDS	933				IS66 family transposase ISEc22
FKNNEFFE_04164	CDS	189				hypothetical protein
FKNNEFFE_04165	CDS	2361				hypothetical protein
FKNNEFFE_04166	CDS	564				hypothetical protein
FKNNEFFE_04167	CDS	1836				hypothetical protein
FKNNEFFE_04168	CDS	288				hypothetical protein
FKNNEFFE_04169	CDS	1530				hypothetical protein
FKNNEFFE_04170	CDS	1218	intA_3		COG0582	Prophage integrase IntA
FKNNEFFE_04171	CDS	987				hypothetical protein
FKNNEFFE_04172	CDS	492				hypothetical protein
FKNNEFFE_04173	CDS	300				IS3 family transposase IS3
FKNNEFFE_04174	CDS	867				IS3 family transposase IS3
FKNNEFFE_04175	CDS	1359	dgcT	2.7.7.65	COG3706	putative diguanylate cyclase DgcT
FKNNEFFE_04176	CDS	2424	pgaA		COG0457	Poly-beta-1,6-N-acetyl-D-glucosamine export protein
FKNNEFFE_04177	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
FKNNEFFE_04178	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
FKNNEFFE_04179	CDS	414	pgaD		COG3658	Biofilm PGA synthesis protein PgaD
FKNNEFFE_04180	CDS	789	phoH		COG1702	Protein PhoH
FKNNEFFE_04181	CDS	297				hypothetical protein
FKNNEFFE_04182	CDS	1272	efeB	4.98.1.1	COG2837	Deferrochelatase
FKNNEFFE_04183	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
FKNNEFFE_04184	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
FKNNEFFE_04185	CDS	1509	putP		COG0591	Sodium/proline symporter
FKNNEFFE_04186	CDS	210				hypothetical protein
FKNNEFFE_04187	CDS	3963	putA		COG0506	Bifunctional protein PutA
FKNNEFFE_04188	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
FKNNEFFE_04189	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
FKNNEFFE_04190	CDS	696	rutB	3.5.1.110	COG1335	Ureidoacrylate amidohydrolase RutB
FKNNEFFE_04191	CDS	387	rutC	3.5.-.-	COG0251	3-aminoacrylate deaminase RutC
FKNNEFFE_04192	CDS	801	rutD	3.5.1.-	COG2021	Putative carbamate hydrolase RutD
FKNNEFFE_04193	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
FKNNEFFE_04194	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
FKNNEFFE_04195	CDS	1329	rutG		COG2233	Putative pyrimidine permease RutG
FKNNEFFE_04196	CDS	174				Putative virulence-regulating protein
FKNNEFFE_04197	CDS	117				hypothetical protein
FKNNEFFE_04198	CDS	8382				hypothetical protein
FKNNEFFE_04199	CDS	1266				hypothetical protein
FKNNEFFE_04200	CDS	252				hypothetical protein
FKNNEFFE_04201	CDS	447				hypothetical protein
FKNNEFFE_04202	CDS	657				hypothetical protein
FKNNEFFE_04203	CDS	402				hypothetical protein
FKNNEFFE_04204	CDS	141				hypothetical protein
FKNNEFFE_04205	CDS	735				hypothetical protein
FKNNEFFE_04206	CDS	618				hypothetical protein
FKNNEFFE_04207	CDS	279				hypothetical protein
FKNNEFFE_04208	CDS	1269				hypothetical protein
FKNNEFFE_04209	CDS	1692				hypothetical protein
FKNNEFFE_04210	CDS	513				hypothetical protein
FKNNEFFE_04211	CDS	2193				hypothetical protein
FKNNEFFE_04212	CDS	651				hypothetical protein
FKNNEFFE_04213	CDS	564				hypothetical protein
FKNNEFFE_04214	CDS	462				hypothetical protein
FKNNEFFE_04215	CDS	390				hypothetical protein
FKNNEFFE_04216	CDS	1215				hypothetical protein
FKNNEFFE_04217	CDS	1008				hypothetical protein
FKNNEFFE_04218	CDS	2145				hypothetical protein
FKNNEFFE_04219	CDS	1707				hypothetical protein
FKNNEFFE_04220	CDS	807				hypothetical protein
FKNNEFFE_04221	CDS	552				hypothetical protein
FKNNEFFE_04222	CDS	429				hypothetical protein
FKNNEFFE_04223	CDS	135				hypothetical protein
FKNNEFFE_04224	CDS	570				hypothetical protein
FKNNEFFE_04225	CDS	534	rrrD_5	3.2.1.17	COG3772	Lysozyme RrrD
FKNNEFFE_04226	CDS	216				hypothetical protein
FKNNEFFE_04227	CDS	246				hypothetical protein
FKNNEFFE_04228	CDS	582				hypothetical protein
FKNNEFFE_04229	CDS	2415				hypothetical protein
FKNNEFFE_04230	CDS	687	lolD_2	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
FKNNEFFE_04231	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
FKNNEFFE_04232	CDS	771	capC	1.1.1.-		NADPH-dependent 3-dehydrocapnine reductase
FKNNEFFE_04233	CDS	855	cnoX		COG3118	Chaperedoxin
FKNNEFFE_04234	CDS	780	fetB		COG0390	putative iron export permease protein FetB
FKNNEFFE_04235	CDS	678	fetA	7.2.2.-	COG4619	putative iron export ATP-binding protein FetA
FKNNEFFE_04236	CDS	918	qmcA		COG0330	Protein QmcA
FKNNEFFE_04237	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
FKNNEFFE_04238	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
FKNNEFFE_04239	CDS	1293	ybaT		COG0531	Inner membrane transport protein YbaT
FKNNEFFE_04240	CDS	933	glsA1	3.5.1.2	COG2066	Glutaminase 1
FKNNEFFE_04241	CDS	2505	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
FKNNEFFE_04242	CDS	396	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
FKNNEFFE_04243	CDS	795				hypothetical protein
FKNNEFFE_04244	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
FKNNEFFE_04245	CDS	1653	ushA		COG0737	Protein UshA
FKNNEFFE_04246	CDS	1221	fsr		COG2223	Fosmidomycin resistance protein
FKNNEFFE_04247	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
FKNNEFFE_04248	CDS	1305	gsk	2.7.1.73	COG0524	Guanosine-inosine kinase
FKNNEFFE_04249	CDS	960	aes	3.1.1.-	COG0657	Acetyl esterase
FKNNEFFE_04250	CDS	963	hemH	4.98.1.1	COG0276	Ferrochelatase
FKNNEFFE_04251	CDS	705	adk	2.7.4.3	COG0563	Adenylate kinase
FKNNEFFE_04252	CDS	1875	htpG		COG0326	Chaperone protein HtpG
FKNNEFFE_04253	CDS	606	recR		COG0353	Recombination protein RecR
FKNNEFFE_04254	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
FKNNEFFE_04255	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
FKNNEFFE_04256	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
FKNNEFFE_04257	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
FKNNEFFE_04258	CDS	528	priC		COG3923	Replication restart protein PriC
FKNNEFFE_04259	CDS	162				hypothetical protein
FKNNEFFE_04260	CDS	3363	mscK		COG1196	Mechanosensitive channel MscK
FKNNEFFE_04261	CDS	648	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
FKNNEFFE_04262	CDS	1194	acrA		COG0845	Multidrug efflux pump subunit AcrA
FKNNEFFE_04263	CDS	3150	acrB_3			multidrug efflux RND transporter permease subunit AcrB
FKNNEFFE_04264	CDS	375	tomB			Hha toxicity modulator TomB
FKNNEFFE_04265	CDS	219	hha_2			Hemolysin expression-modulating protein Hha
FKNNEFFE_04266	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
FKNNEFFE_04267	CDS	471	ylaC			Inner membrane protein YlaC
FKNNEFFE_04268	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
FKNNEFFE_04269	CDS	354	ybaA			putative protein YbaA
FKNNEFFE_04270	CDS	312	atl		COG3695	DNA base-flipping protein
FKNNEFFE_04271	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
FKNNEFFE_04272	CDS	861	tesB	3.1.2.20	COG1946	Acyl-CoA thioesterase 2
FKNNEFFE_04273	CDS	1287	amtB		COG0004	Ammonium transporter AmtB
FKNNEFFE_04274	CDS	339	glnK		COG0347	Nitrogen regulatory protein GlnK
FKNNEFFE_04275	CDS	1782	smdB			multidrug efflux ABC transporter permease/ATP-binding subunit SmdB
FKNNEFFE_04276	CDS	1773	smdA			multidrug efflux ABC transporter permease/ATP-binding subunit SmdA
FKNNEFFE_04277	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
FKNNEFFE_04278	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
FKNNEFFE_04279	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
FKNNEFFE_04280	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
FKNNEFFE_04281	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
FKNNEFFE_04282	CDS	372			COG1555	putative protein
FKNNEFFE_04283	CDS	1872	ppiD		COG0760	Periplasmic chaperone PpiD
FKNNEFFE_04284	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
FKNNEFFE_04285	CDS	2355	lon_2			Lon protease
FKNNEFFE_04286	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
FKNNEFFE_04287	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FKNNEFFE_04288	CDS	1299	tig	5.2.1.8		Trigger factor
FKNNEFFE_04289	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
FKNNEFFE_04290	CDS	579				hypothetical protein
FKNNEFFE_04291	CDS	1476	ampG		COG2223	Anhydromuropeptide permease
FKNNEFFE_04292	CDS	948	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
FKNNEFFE_04293	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
FKNNEFFE_04294	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
FKNNEFFE_04295	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
FKNNEFFE_04296	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
FKNNEFFE_04297	CDS	312				hypothetical protein
FKNNEFFE_04298	CDS	543				hypothetical protein
FKNNEFFE_04299	CDS	972				hypothetical protein
FKNNEFFE_04300	CDS	1365	yajR		COG2814	Inner membrane transport protein YajR
FKNNEFFE_04301	CDS	492	yajQ		COG1666	Nucleotide-binding protein YajQ
FKNNEFFE_04302	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
FKNNEFFE_04303	CDS	591	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
FKNNEFFE_04304	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
FKNNEFFE_04305	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
FKNNEFFE_04306	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
FKNNEFFE_04307	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
FKNNEFFE_04308	CDS	975	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FKNNEFFE_04309	CDS	519	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
FKNNEFFE_04310	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
FKNNEFFE_04311	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
FKNNEFFE_04312	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
FKNNEFFE_04313	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
FKNNEFFE_04314	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
FKNNEFFE_04315	CDS	114	yajI_1		COG4238	putative lipoprotein YajI
FKNNEFFE_04316	CDS	423	yajI_2		COG4238	putative lipoprotein YajI
FKNNEFFE_04317	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
FKNNEFFE_04318	CDS	348				hypothetical protein
FKNNEFFE_04319	CDS	972	secF		COG0341	Protein translocase subunit SecF
FKNNEFFE_04320	CDS	1815	secD		COG0342	Protein translocase subunit SecD
FKNNEFFE_04321	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
FKNNEFFE_04322	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
FKNNEFFE_04323	CDS	1071	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FKNNEFFE_04324	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
FKNNEFFE_04325	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
FKNNEFFE_04326	CDS	1374	proY		COG1113	Proline-specific permease ProY
FKNNEFFE_04327	CDS	1320	brnQ		COG1114	Branched-chain amino acid permease BrnQ
FKNNEFFE_04328	CDS	1296	phoR	2.7.13.3	COG5002	Phosphate regulon sensor protein PhoR
FKNNEFFE_04329	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
FKNNEFFE_04330	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
FKNNEFFE_04331	CDS	3144	sbcC		COG0419	Nuclease SbcCD subunit C
FKNNEFFE_04332	CDS	1269	araJ		COG2814	Putative transporter AraJ
FKNNEFFE_04333	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
FKNNEFFE_04334	CDS	978	rdgC		COG2974	Recombination-associated protein RdgC
FKNNEFFE_04335	CDS	363				hypothetical protein
FKNNEFFE_04336	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
FKNNEFFE_04337	CDS	678				hypothetical protein
FKNNEFFE_04338	CDS	192	yaiA			putative protein YaiA
FKNNEFFE_04339	CDS	525	aroL	2.7.1.71	COG0703	Shikimate kinase 2
FKNNEFFE_04340	CDS	459				hypothetical protein
FKNNEFFE_04341	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FKNNEFFE_04342	CDS	1116	dgcC	2.7.7.65	COG3706	putative diguanylate cyclase DgcC
FKNNEFFE_04343	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
FKNNEFFE_04344	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
FKNNEFFE_04345	CDS	261	iraP			Anti-adapter protein IraP
FKNNEFFE_04346	CDS	1095	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
FKNNEFFE_04347	CDS	213				hypothetical protein
FKNNEFFE_04348	CDS	309	yaiY			Inner membrane protein YaiY
FKNNEFFE_04349	CDS	1095				hypothetical protein
FKNNEFFE_04350	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
FKNNEFFE_04351	CDS	102				hypothetical protein
FKNNEFFE_04352	CDS	1158	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
FKNNEFFE_04353	CDS	624	iprA			Inhibitor of hydrogen peroxide resistance
FKNNEFFE_04354	CDS	2889				hypothetical protein
FKNNEFFE_04355	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
FKNNEFFE_04356	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
FKNNEFFE_04357	CDS	828	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
FKNNEFFE_04358	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
FKNNEFFE_04359	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
FKNNEFFE_04360	CDS	672				hypothetical protein
FKNNEFFE_04361	CDS	1197	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FKNNEFFE_04362	CDS	774				hypothetical protein
FKNNEFFE_04363	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
FKNNEFFE_04364	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
FKNNEFFE_04365	CDS	834	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
FKNNEFFE_04366	CDS	540				hypothetical protein
FKNNEFFE_04367	CDS	1212	mhpT		COG2814	3-(3-hydroxy-phenyl)propionate transporter
FKNNEFFE_04368	CDS	1014	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
FKNNEFFE_04369	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
FKNNEFFE_04370	CDS	810	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
FKNNEFFE_04371	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
FKNNEFFE_04372	CDS	945	mhpB	1.13.11.16	COG3384	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
FKNNEFFE_04373	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
FKNNEFFE_04374	CDS	948				hypothetical protein
FKNNEFFE_04375	CDS	1092	lacI		COG1609	Lactose operon repressor
FKNNEFFE_04376	CDS	3075	lacZ	3.2.1.23	COG3250	Beta-galactosidase
FKNNEFFE_04377	CDS	1254	lacY		COG2223	Lactose permease
FKNNEFFE_04378	CDS	606	lacA_1	2.3.1.18	COG0110	Galactoside O-acetyltransferase
FKNNEFFE_04379	CDS	1182	yycB		COG2807	putative transporter YycB
FKNNEFFE_04380	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
FKNNEFFE_04381	CDS	660	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
FKNNEFFE_04382	CDS	900	cynR_3		COG0583	HTH-type transcriptional regulator CynR
FKNNEFFE_04383	CDS	1284	codA	3.5.4.1	COG0402	Cytosine deaminase
FKNNEFFE_04384	CDS	1260	codB		COG1457	Cytosine permease
FKNNEFFE_04385	CDS	1887	acs_1	6.2.1.1		Acetyl-coenzyme A synthetase
FKNNEFFE_04386	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
FKNNEFFE_04387	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
FKNNEFFE_04388	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
FKNNEFFE_04389	CDS	1587	prpR		COG3829	Propionate catabolism operon regulatory protein
FKNNEFFE_04390	CDS	276				hypothetical protein
FKNNEFFE_04391	CDS	633	rhtC_2		COG1280	Threonine efflux protein
FKNNEFFE_04392	tRNA	81				tRNA-Ser(gga)
FKNNEFFE_04393	CDS	816				hypothetical protein
FKNNEFFE_04394	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
FKNNEFFE_04395	CDS	957	lsrD_2			Autoinducer 2 import system permease protein LsrD
FKNNEFFE_04396	CDS	972	rbsC_3		COG1172	Ribose import permease protein RbsC
FKNNEFFE_04397	CDS	1485	ytfR_2	7.5.2.9	COG1129	Galactofuranose transporter ATP-binding protein YtfR
FKNNEFFE_04398	CDS	987	lsrB_2			Autoinducer 2-binding protein LsrB
FKNNEFFE_04399	CDS	411				hypothetical protein
FKNNEFFE_04400	CDS	924				hypothetical protein
FKNNEFFE_04401	CDS	387				hypothetical protein
FKNNEFFE_04402	CDS	951	arcC2	2.7.2.2		Carbamate kinase 2
FKNNEFFE_04403	CDS	1419	allG_1	2.1.3.5	COG0074	Oxamate carbamoyltransferase subunit AllG
FKNNEFFE_04404	CDS	1548	allF_1	2.1.3.5	COG0074	Oxamate carbamoyltransferase subunit AllF
FKNNEFFE_04405	CDS	864				hypothetical protein
FKNNEFFE_04406	CDS	606				hypothetical protein
FKNNEFFE_04407	CDS	498				hypothetical protein
FKNNEFFE_04408	CDS	933	yahB		COG0583	putative HTH-type transcriptional regulator YahB
FKNNEFFE_04409	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
FKNNEFFE_04410	CDS	3984				hypothetical protein
FKNNEFFE_04411	CDS	2034	betT		COG1292	High-affinity choline transport protein
FKNNEFFE_04412	CDS	588	betI		COG1309	HTH-type transcriptional regulator BetI
FKNNEFFE_04413	CDS	1473	betB	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
FKNNEFFE_04414	CDS	1671	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
FKNNEFFE_04415	CDS	666				hypothetical protein
FKNNEFFE_04416	CDS	696	lutC		COG1556	Lactate utilization protein C
FKNNEFFE_04417	CDS	1428	lutB		COG1139	Lactate utilization protein B
FKNNEFFE_04418	CDS	720	lutA		COG0247	Lactate utilization protein A
FKNNEFFE_04419	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
FKNNEFFE_04420	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
FKNNEFFE_04421	CDS	594	rclC		COG3059	Inner membrane protein RclC
FKNNEFFE_04422	CDS	858	rob_2		COG2207	Right origin-binding protein
FKNNEFFE_04423	CDS	4254	fdeC			inverse autotransporter adhesin FdeC
FKNNEFFE_04424	CDS	102	ykgR			putative membrane protein YkgR
FKNNEFFE_04425	CDS	267	ykgM		COG0254	Large ribosomal subunit protein bL31B
FKNNEFFE_04426	CDS	141	ykgO		COG0257	Large ribosomal subunit protein bL36B
FKNNEFFE_04427	CDS	543	ecpR		COG2771	HTH-type transcriptional regulator EcpR
FKNNEFFE_04428	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
FKNNEFFE_04429	CDS	669	ecpB		COG3121	putative fimbrial chaperone EcpB
FKNNEFFE_04430	CDS	2526	ecpC		COG3188	putative outer membrane usher protein EcpC
FKNNEFFE_04431	CDS	1644	ecpD			Fimbria adhesin EcpD
FKNNEFFE_04432	CDS	711	ecpE			putative fimbrial chaperone EcpE
FKNNEFFE_04433	CDS	615	yagU_2		COG3477	Inner membrane protein YagU
FKNNEFFE_04434	CDS	690	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
FKNNEFFE_04435	CDS	957	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
FKNNEFFE_04436	CDS	2199	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
FKNNEFFE_04437	CDS	957	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
FKNNEFFE_04438	CDS	411				hypothetical protein
FKNNEFFE_04439	CDS	96				hypothetical protein
FKNNEFFE_04440	CDS	981				hypothetical protein
FKNNEFFE_04441	CDS	984				hypothetical protein
FKNNEFFE_04442	CDS	528				hypothetical protein
FKNNEFFE_04443	CDS	273				hypothetical protein
FKNNEFFE_04444	CDS	168				hypothetical protein
FKNNEFFE_04445	CDS	324				hypothetical protein
FKNNEFFE_04446	CDS	1143				hypothetical protein
FKNNEFFE_04447	CDS	123				hypothetical protein
FKNNEFFE_04448	CDS	288				hypothetical protein
FKNNEFFE_04449	CDS	558	proQ_2			RNA chaperone ProQ
FKNNEFFE_04450	CDS	2133				hypothetical protein
FKNNEFFE_04451	CDS	291				hypothetical protein
FKNNEFFE_04452	CDS	201				hypothetical protein
FKNNEFFE_04453	CDS	366				hypothetical protein
FKNNEFFE_04454	CDS	348				hypothetical protein
FKNNEFFE_04455	CDS	306				hypothetical protein
FKNNEFFE_04456	CDS	801				hypothetical protein
FKNNEFFE_04457	CDS	198				hypothetical protein
FKNNEFFE_04458	CDS	798				hypothetical protein
FKNNEFFE_04459	CDS	1215	intS_5		COG0582	Prophage integrase IntS
FKNNEFFE_04460	CDS	1278	xerC_5			Tyrosine recombinase XerC
FKNNEFFE_04461	CDS	678				hypothetical protein
FKNNEFFE_04462	CDS	1842				hypothetical protein
FKNNEFFE_04463	CDS	198				hypothetical protein
FKNNEFFE_04464	CDS	1032				hypothetical protein
FKNNEFFE_04465	CDS	384				hypothetical protein
FKNNEFFE_04466	CDS	198				hypothetical protein
FKNNEFFE_04467	CDS	300				hypothetical protein
FKNNEFFE_04468	CDS	204				hypothetical protein
FKNNEFFE_04469	CDS	384				hypothetical protein
FKNNEFFE_04470	CDS	270				hypothetical protein
FKNNEFFE_04471	CDS	669				hypothetical protein
FKNNEFFE_04472	CDS	183				hypothetical protein
FKNNEFFE_04473	CDS	552	hin_2			DNA-invertase hin
FKNNEFFE_04474	CDS	159				hypothetical protein
FKNNEFFE_04475	CDS	153				hypothetical protein
FKNNEFFE_04476	tRNA	76				tRNA-Thr(cgt)
FKNNEFFE_04477	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
FKNNEFFE_04478	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
FKNNEFFE_04479	CDS	1056	phoE		COG3203	Outer membrane porin PhoE
FKNNEFFE_04480	CDS	402	crl			Sigma factor-binding protein Crl
FKNNEFFE_04481	CDS	1245	frsA	3.1.1.1	COG1073	Esterase FrsA
FKNNEFFE_04482	CDS	459	gpt	2.4.2.-	COG2236	Xanthine-guanine phosphoribosyltransferase
